2	1	3	1	2	7	40	14	
2	1	1	1	1	6	30	0	
2	1	2	1	2	1	38	6	
2	1	1	1	3	2	29	2	
2	1	5	1	13	7	0	0	
2	1	1	1	1	14	0	0	
2	1	1	1	3	8	12	21	
2	1	2	1	1	3	46	0	
2	1	1	1	5	1	19	0	
2	1	2	1	3	3	0	0	
2	1	1	1	5	9	36	0	
2	1	1	1	5	3	20	0	
2	1	2	1	8	1	27	4	
2	1	1	1	2	12	0	0	
2	1	1	1	21	3	0	0	
2	1	1	1	1	8	38	23	
2	1	1	1	10	4	20	42	
2	1	2	1	1	2	18	0	
2	1	1	1	4	4	0	0	
2	1	5	1	4	7	0	0	
2	1	3	1	1	1	8	35	
2	1	2	1	1	5	10	0	
2	1	2	1	1	18	0	0	
2	1	2	1	6	4	8	19	
2	1	2	1	10	2	0	2	
2	1	2	1	1	7	5	6	
2	1	1	1	28	19	0	0	
2	1	3	1	3	9	0	0	
2	1	5	1	6	5	42	0	
2	1	6	1	21	21	45	0	
2	1	2	1	2	3	42	0	
2	1	6	1	1	6	44	0	
2	1	2	1	3	8	0	0	
2	1	3	1	1	6	20	0	
2	1	1	1	1	5	31	0	
2	1	2	1	3	3	0	0	
2	1	2	1	2	19	0	0	
2	1	1	1	1	1	3	9	
2	1	1	1	10	4	21	0	
2	1	5	1	28	2	17	49	
2	1	1	1	5	8	0	0	
2	1	1	1	1	18	28	47	
2	1	1	1	3	26	48	41	
2	1	1	1	1	6	21	0	
2	1	1	1	1	3	4	0	
2	1	2	1	9	12	0	0	
2	1	1	1	3	2	19	23	
2	1	1	1	1	2	3	0	
2	1	1	1	3	11	27	0	
2	1	2	1	2	3	40	0	
2	1	2	1	1	13	20	44	
2	1	1	1	3	9	33	0	
2	1	1	1	1	5	0	0	
2	1	1	1	1	11	13	39	
2	1	1	1	2	23	0	0	
2	1	1	1	1	6	13	6	
2	1	1	1	1	8	24	0	
2	1	1	1	3	3	0	7	
2	1	1	1	24	1	12	1	
2	1	2	1	4	12	0	0	
2	1	3	1	10	2	0	0	
2	1	2	1	22	4	0	0	
2	1	1	1	1	3	15	8	
2	1	2	1	4	9	0	0	
2	1	1	1	9	3	2	0	
2	1	1	1	2	2	30	0	
2	1	4	1	3	12	26	0	
2	1	2	1	3	5	26	0	
2	1	1	1	2	6	0	0	
2	1	3	1	2	14	0	0	
2	1	1	1	1	2	1	0	
2	1	1	1	6	3	15	8	
2	1	2	1	1	6	6	0	
2	1	2	1	8	11	0	0	
2	1	1	1	8	9	0	0	
2	1	3	1	3	15	33	0	
2	1	2	1	3	7	16	2	
2	1	1	1	9	15	35	0	
2	1	1	1	9	7	0	24	
2	1	1	1	1	8	0	36	
2	1	2	1	1	5	0	39	
2	1	2	1	2	12	15	15	
2	1	1	1	19	1	0	0	
2	1	2	1	3	6	0	8	
2	1	1	1	3	6	14	0	
2	1	3	1	41	4	36	0	
2	1	1	1	4	8	0	0	
2	1	1	1	11	23	0	0	
2	1	1	1	1	5	49	0	
2	1	3	1	1	8	10	19	
2	1	1	1	1	5	3	4	
2	1	2	1	9	3	6	0	
2	1	5	1	32	10	0	0	
2	1	6	1	18	6	0	0	
2	1	3	1	15	2	19	4	
2	1	3	1	1	11	36	0	
2	1	1	1	1	5	8	0	
2	1	1	1	2	7	26	0	
2	1	3	1	4	2	28	1	
2	1	2	1	4	6	0	0	
2	1	1	1	7	2	37	43	
2	1	1	1	1	4	16	0	
2	1	2	1	2	3	16	22	
2	1	1	1	9	10	38	0	
2	1	1	1	1	22	30	0	
2	1	6	1	10	8	15	0	
2	1	2	1	2	7	32	0	
2	1	3	1	1	3	0	0	
2	1	1	1	13	14	0	0	
2	1	1	1	1	4	30	0	
2	1	3	1	1	7	42	0	
2	1	1	1	1	14	38	0	
2	1	2	1	19	1	7	0	
2	1	2	1	13	15	46	0	
2	1	1	1	1	15	47	0	
2	1	1	1	21	16	0	0	
2	1	3	1	19	11	25	0	
2	1	2	1	1	7	49	6	
2	1	1	1	3	5	6	42	
2	1	1	1	6	5	41	7	
2	1	2	1	18	11	0	0	
2	1	1	1	1	3	26	36	
2	1	2	1	2	8	38	0	
2	1	1	1	2	12	14	13	
2	1	6	1	33	6	28	0	
2	1	2	1	5	5	41	44	
2	1	1	1	2	8	5	0	
2	1	2	1	9	1	32	3	
2	1	1	1	18	6	24	5	
2	1	1	1	1	5	0	0	
2	1	1	1	1	11	20	0	
2	1	1	1	3	6	40	2	
2	1	4	1	11	17	45	0	
2	1	6	1	4	1	0	0	
2	1	1	1	5	11	9	0	
2	1	1	1	1	4	12	0	
2	1	1	1	6	16	14	49	
2	1	2	1	1	20	0	0	
2	1	1	1	12	4	18	0	
2	1	1	1	8	4	48	1	
2	1	1	1	1	2	18	0	
2	1	3	1	2	15	27	49	
2	1	1	1	3	3	27	26	
2	1	1	1	1	1	0	0	
2	1	1	1	1	2	17	0	
2	1	1	1	1	6	32	0	
2	1	2	1	6	3	6	0	
2	1	2	1	7	14	0	0	
2	1	1	1	9	6	0	0	
2	1	1	1	1	4	33	0	
2	1	2	1	2	1	8	48	
2	1	1	1	1	8	22	35	
2	1	3	1	4	1	0	0	
2	1	1	1	9	2	16	0	
2	1	4	1	5	2	0	39	
2	1	1	1	1	4	4	0	
2	1	2	1	1	9	23	0	
2	1	2	1	6	3	7	1	
2	1	3	1	4	11	0	0	
2	1	1	1	4	6	34	0	
2	1	2	1	3	10	28	0	
2	1	1	1	5	14	0	0	
2	1	1	1	5	8	13	5	
2	1	2	1	1	2	14	0	
2	1	1	1	2	4	0	0	
2	1	2	1	15	16	0	8	
2	1	3	1	4	8	0	0	
2	1	11	1	6	2	0	0	
2	1	3	1	1	1	3	0	
2	1	3	1	7	9	0	0	
2	1	1	1	11	2	16	0	
2	1	4	1	13	14	36	15	
2	1	1	1	3	5	0	0	
2	1	4	1	4	3	0	0	
2	1	4	1	3	17	23	0	
2	1	1	1	1	6	4	0	
2	1	3	1	1	7	33	0	
4	1	5	1	11	1	0	0	
4	1	3	3	17	1	0	1	
4	1	3	2	28	1	5	34	
4	1	3	1	5	1	4	3	
4	1	1	3	10	1	1	44	
4	1	1	1	2	1	8	33	
4	1	1	2	5	1	50	1	
4	1	2	2	2	1	25	43	
4	1	2	2	11	1	17	0	
4	1	1	3	8	1	1	39	
4	1	1	1	2	1	43	45	
4	1	3	1	1	1	7	0	
4	1	1	1	2	1	1	0	
4	1	3	3	6	1	31	0	
4	1	2	8	19	1	10	2	
4	1	2	2	11	1	2	1	
4	1	1	6	12	1	2	29	
4	1	1	1	2	1	28	15	
4	1	3	3	10	1	31	7	
4	1	1	1	3	1	42	0	
4	1	1	1	6	1	2	20	
4	1	3	1	1	1	47	0	
4	1	2	4	11	1	6	1	
4	1	1	1	2	1	1	0	
4	1	1	1	13	1	1	6	
4	1	1	1	7	1	1	2	
4	1	1	4	3	1	0	11	
4	1	1	1	20	1	1	0	
4	1	1	5	13	1	9	0	
4	1	2	2	48	1	35	0	
4	1	2	2	23	1	1	0	
4	1	2	1	22	1	3	0	
4	1	3	1	15	1	10	1	
4	1	2	4	22	1	2	0	
4	1	1	3	3	1	4	0	
4	1	3	5	23	1	6	4	
4	1	1	2	3	1	19	1	
4	1	2	9	12	1	9	0	
4	1	1	1	2	1	18	1	
4	1	2	1	6	1	6	0	
4	1	1	1	13	1	7	0	
4	1	1	1	2	1	47	0	
4	1	2	1	22	1	1	0	
4	1	5	1	5	1	21	13	
4	1	4	1	5	1	0	0	
4	1	1	1	9	1	1	0	
4	1	3	3	11	1	7	0	
4	1	2	4	8	1	0	0	
4	1	2	3	7	1	36	0	
4	1	1	1	4	1	5	0	
4	1	3	1	8	1	4	0	
4	1	1	4	3	1	2	10	
4	1	1	6	17	1	0	3	
4	1	1	2	26	1	1	9	
4	1	7	5	5	1	42	0	
4	1	2	1	5	1	15	0	
4	1	1	5	22	1	23	0	
4	1	3	2	6	1	1	0	
4	1	1	1	15	1	5	0	
4	1	1	1	4	1	0	0	
4	1	2	5	13	1	2	0	
4	1	4	1	4	1	29	24	
4	1	2	2	15	1	5	18	
4	1	1	1	32	1	1	0	
4	1	1	11	14	1	8	0	
4	1	1	3	6	1	3	0	
4	1	2	2	6	1	1	18	
4	1	2	3	39	1	1	17	
4	1	2	2	2	1	1	1	
4	1	2	1	4	1	16	10	
4	1	1	3	6	1	0	3	
4	1	3	1	19	1	0	0	
4	1	1	1	19	1	12	7	
4	1	1	1	2	1	7	0	
4	1	1	2	2	1	1	0	
4	1	1	3	3	1	45	41	
4	1	1	4	9	1	13	0	
4	1	2	3	8	1	4	0	
4	1	2	2	7	1	21	0	
4	1	1	1	15	1	1	1	
4	1	2	2	8	1	4	50	
4	1	1	2	4	1	1	0	
4	1	1	1	10	1	5	39	
4	1	1	4	3	1	36	6	
4	1	1	1	3	1	17	5	
4	1	1	2	13	1	2	0	
4	1	1	6	20	1	7	16	
4	1	1	2	5	1	33	22	
4	1	1	1	14	1	0	17	
4	1	2	1	5	1	11	0	
4	1	2	2	22	1	0	0	
4	1	1	1	2	1	3	1	
4	1	1	1	1	1	3	2	
4	1	1	1	9	1	1	0	
4	1	1	3	5	1	0	1	
4	1	1	2	4	1	1	0	
4	1	1	1	1	1	2	0	
4	1	1	2	25	1	1	0	
4	1	5	5	50	1	0	0	
4	1	1	1	1	1	34	3	
4	1	1	3	3	1	4	0	
4	1	2	1	26	1	1	0	
4	1	1	2	5	1	5	13	
4	1	1	2	6	1	33	1	
4	1	1	2	1	1	8	0	
4	1	3	2	7	1	1	1	
4	1	1	3	6	1	1	0	
4	1	1	1	2	1	14	0	
4	1	1	1	2	1	5	44	
4	1	2	3	9	1	8	0	
4	1	1	1	10	1	1	0	
4	1	4	5	21	1	25	4	
4	1	3	1	1	1	0	38	
4	1	1	3	13	1	3	0	
4	1	1	1	4	1	3	0	
4	1	1	1	2	1	9	1	
4	1	1	4	14	1	1	6	
4	1	1	2	18	1	5	0	
4	1	1	1	5	1	18	1	
4	1	1	3	5	1	1	21	
4	1	1	7	3	1	6	7	
4	1	1	1	2	1	3	8	
4	1	2	1	2	1	2	0	
4	1	7	2	6	1	5	13	
4	1	1	3	2	1	2	0	
4	1	1	3	10	1	1	0	
4	1	1	1	12	1	13	0	
4	1	1	8	14	1	1	0	
4	1	2	5	23	1	0	0	
4	1	2	1	2	1	2	0	
4	1	1	5	10	1	23	0	
4	1	2	2	10	1	1	0	
4	1	3	1	1	1	7	1	
4	1	2	1	36	1	0	23	
4	1	1	4	16	1	4	0	
4	1	2	5	21	1	20	0	
4	1	1	1	1	1	3	0	
4	1	1	2	17	1	0	1	
4	1	1	1	3	1	2	0	
4	1	1	1	20	1	1	0	
4	1	1	2	3	1	1	0	
4	1	1	1	16	1	33	0	
4	1	1	1	2	1	1	0	
4	1	3	5	45	1	1	0	
4	1	1	5	13	1	1	6	
4	1	1	1	5	1	0	0	
4	1	1	1	1	1	2	1	
4	1	3	6	6	1	1	0	
4	1	1	1	4	1	2	21	
4	1	1	1	2	1	9	0	
4	1	1	8	7	1	14	0	
4	1	2	2	5	1	41	0	
4	1	4	2	6	1	19	1	
4	1	1	8	48	1	0	0	
4	1	1	5	22	1	33	0	
4	1	1	2	2	1	3	0	
4	1	1	5	29	1	13	0	
4	1	1	1	2	1	15	0	
4	1	3	1	4	1	4	5	
4	1	2	1	11	1	27	1	
4	1	1	2	14	1	1	1	
4	1	2	1	0	1	0	0	
4	1	1	1	14	1	2	0	
4	1	2	1	2	1	2	0	
4	1	2	7	23	1	1	0	
4	1	4	2	31	1	13	0	
4	1	1	5	11	1	3	0	
4	1	3	1	18	1	0	0	
4	1	1	4	7	1	1	0	
4	1	1	4	13	1	7	0	
4	1	2	1	3	1	4	0	
4	1	2	2	3	1	0	0	
4	1	1	3	10	1	4	0	
4	1	1	1	2	1	8	9	
4	1	1	5	6	1	0	0	
4	1	1	1	9	1	1	5	
4	1	2	3	27	1	1	0	
4	1	1	1	26	1	50	0	
4	1	1	1	1	1	31	2	
4	1	1	2	7	1	4	1	
4	1	1	5	7	1	1	38	
4	1	2	1	4	1	9	36	
4	1	2	3	13	1	3	0	
4	1	2	2	14	1	1	0	
4	1	1	1	4	1	0	6	
4	1	2	1	12	1	0	0	
4	1	1	5	13	1	1	0	
4	1	1	3	4	1	3	48	
4	1	2	2	11	1	1	50	
4	1	4	3	8	1	1	0	
4	1	2	2	27	1	3	0	
4	1	4	1	11	1	18	5	
4	1	1	3	2	1	1	16	
4	1	1	5	41	1	27	2	
4	1	1	2	4	1	8	0	
4	1	1	1	1	1	10	2	
4	1	5	5	12	1	0	35	
4	1	1	12	18	1	6	0	
4	1	1	3	14	1	1	0	
4	1	5	1	6	1	5	0	
4	1	1	1	1	1	1	0	
4	1	1	1	3	1	2	17	
4	1	1	1	14	1	3	28	
4	1	3	5	33	1	34	0	
4	1	1	1	6	1	15	0	
4	1	1	2	6	1	14	0	
4	1	2	1	3	1	0	0	
4	1	1	1	3	1	1	0	
4	1	2	1	7	1	1	7	
4	1	1	7	11	1	5	0	
4	1	3	3	13	1	3	2	
4	1	2	4	28	1	4	0	
4	1	1	1	1	1	0	0	
4	1	1	1	16	1	11	1	
4	1	3	3	2	1	5	31	
4	1	2	2	5	1	16	4	
4	1	5	3	33	1	27	31	
4	1	1	2	30	1	0	0	
4	1	1	6	13	1	7	0	
4	1	2	2	41	1	28	1	
4	1	1	3	1	1	1	0	
4	1	5	1	8	1	6	0	
4	1	2	2	4	1	1	0	
4	1	1	1	3	1	24	4	
4	1	1	1	5	1	17	0	
4	1	1	3	15	1	11	1	
4	1	1	1	10	1	0	22	
4	1	1	1	1	1	11	11	
4	1	1	5	15	1	1	0	
4	1	3	1	8	1	0	0	
4	1	2	2	11	1	1	0	
4	1	1	5	3	1	1	0	
4	1	1	1	1	1	20	38	
4	1	2	1	3	1	14	8	
4	1	1	1	1	1	3	5	
4	1	1	3	4	1	0	3	
4	1	1	4	37	1	0	0	
4	1	1	3	10	1	7	0	
4	1	1	1	2	1	4	1	
4	1	2	4	14	1	1	0	
4	1	2	1	3	1	1	0	
4	1	2	2	13	1	2	9	
4	1	1	3	4	1	9	0	
4	1	3	3	14	1	0	0	
4	1	2	4	22	1	8	0	
4	1	3	7	11	1	0	0	
4	1	1	8	16	1	2	0	
4	1	1	3	7	1	15	1	
4	1	3	4	6	1	18	25	
4	1	1	2	7	1	15	3	
4	1	2	7	9	1	3	0	
4	1	1	1	9	1	5	6	
4	1	4	2	16	1	21	0	
4	1	1	4	2	1	8	16	
4	1	1	2	14	1	4	0	
4	1	1	1	6	1	15	0	
4	1	5	1	4	1	7	18	
4	1	5	3	6	1	21	0	
4	1	1	2	11	1	10	0	
4	1	1	2	1	1	11	1	
4	1	1	3	17	1	0	1	
4	1	1	1	8	1	13	1	
4	1	3	4	21	1	16	36	
4	1	2	3	12	1	0	0	
4	1	1	2	4	1	22	1	
4	1	1	2	34	1	38	21	
4	1	3	5	8	1	2	1	
4	1	1	1	2	1	1	0	
4	1	1	4	29	1	24	0	
4	1	1	1	5	1	1	0	
4	1	1	1	5	1	18	2	
4	1	1	2	1	1	42	3	
4	1	1	1	3	1	15	1	
4	1	5	5	34	1	21	3	
4	1	6	6	13	1	8	1	
4	1	1	2	2	1	2	0	
4	1	1	10	7	1	2	7	
4	1	5	3	7	1	0	1	
4	1	1	1	16	1	26	0	
4	1	1	7	2	1	1	0	
4	1	1	4	10	1	10	0	
4	1	1	5	9	1	25	0	
4	1	2	1	3	1	5	0	
4	1	5	5	11	1	10	0	
4	1	2	3	4	1	2	0	
4	1	1	1	9	1	2	36	
4	1	5	2	5	1	10	17	
4	1	3	2	4	1	0	2	
4	1	1	1	3	1	1	43	
4	1	1	4	12	1	5	0	
4	1	2	5	13	1	1	18	
4	1	2	2	5	1	7	0	
4	1	1	1	30	1	1	0	
4	1	2	1	8	1	1	6	
4	1	2	7	14	1	1	0	
4	1	2	3	14	1	6	20	
4	1	1	3	4	1	5	34	
4	1	1	1	1	1	0	12	
4	1	1	2	8	1	0	0	
4	1	1	2	26	1	0	0	
4	1	1	1	14	1	19	0	
4	1	8	4	33	1	0	0	
4	1	1	1	3	1	3	0	
4	1	2	3	16	1	1	2	
4	1	1	1	3	1	1	1	
4	1	2	5	16	1	4	9	
4	1	5	1	7	1	29	0	
4	1	1	1	21	1	0	0	
4	1	2	2	25	1	1	1	
4	1	1	2	44	1	0	0	
4	1	1	3	16	1	2	13	
4	1	1	1	2	1	0	1	
4	1	2	2	3	1	4	0	
4	1	1	5	18	1	19	1	
4	1	2	1	9	1	41	0	
4	1	4	1	18	1	9	0	
4	1	4	2	11	1	10	1	
4	1	1	2	1	1	3	14	
4	1	2	3	10	1	1	0	
4	1	1	1	4	1	1	0	
4	1	2	1	4	1	2	2	
4	1	2	2	9	1	6	0	
4	1	1	1	6	1	2	26	
4	1	1	1	12	1	13	6	
4	1	1	1	5	1	5	0	
4	1	1	3	5	1	2	0	
4	1	1	2	5	1	0	0	
4	1	1	1	5	1	2	1	
4	1	3	8	24	1	0	0	
4	1	2	1	11	1	2	0	
4	1	1	1	7	1	0	0	
4	1	4	2	6	1	16	1	
4	1	1	2	6	1	2	1	
4	1	1	1	1	1	1	8	
4	1	3	2	33	1	4	0	
4	1	1	3	6	1	12	14	
4	1	3	6	38	1	5	0	
4	1	1	6	31	1	8	0	
4	1	7	1	20	1	21	18	
4	1	1	3	13	1	0	0	
4	1	1	1	2	1	0	0	
4	1	2	6	8	1	4	0	
4	1	1	1	1	1	3	3	
4	1	1	4	12	1	2	0	
4	1	3	2	4	1	0	0	
4	1	1	1	2	1	29	1	
4	1	1	1	5	1	14	4	
4	1	1	2	16	1	11	1	
4	1	6	2	20	1	7	1	
4	1	1	2	5	1	7	0	
4	1	1	1	30	1	9	0	
4	1	1	3	9	1	15	0	
4	1	1	4	7	1	9	9	
4	1	2	5	14	1	1	0	
4	1	1	1	17	1	19	0	
4	1	1	2	1	1	1	1	
4	1	1	3	9	1	31	31	
4	1	1	8	6	1	28	15	
4	1	2	3	13	1	0	0	
4	1	3	4	11	1	3	0	
4	1	3	1	4	1	5	2	
4	1	2	1	31	1	1	0	
4	1	2	8	32	1	1	0	
4	1	1	5	13	1	4	16	
4	1	2	1	9	1	5	0	
4	1	2	5	36	1	19	0	
4	1	4	1	5	1	21	0	
4	1	2	1	5	1	1	0	
4	1	1	2	25	1	44	0	
4	1	1	2	4	1	4	13	
4	1	5	1	4	1	0	0	
4	1	1	2	11	1	5	41	
4	1	1	1	13	1	0	0	
4	1	4	1	3	1	4	2	
4	1	2	2	16	1	0	0	
4	1	1	4	8	1	12	11	
4	1	2	1	12	1	26	7	
4	1	2	6	15	1	0	0	
4	1	2	1	10	1	3	3	
4	1	2	2	2	1	2	0	
4	1	1	1	2	1	0	0	
4	1	1	2	8	1	0	5	
4	1	1	3	5	1	12	4	
4	1	2	1	11	1	8	5	
4	1	2	2	14	1	1	0	
4	1	1	1	2	1	7	8	
4	1	3	5	10	1	6	0	
4	1	3	2	18	1	3	12	
4	1	1	1	2	1	2	1	
4	1	2	4	34	1	26	0	
4	1	6	2	16	1	0	0	
4	1	1	5	22	1	4	0	
4	1	1	3	9	1	1	0	
4	1	1	3	6	1	2	40	
4	1	3	3	3	1	47	9	
4	1	1	3	18	1	4	1	
4	1	10	6	0	1	0	0	
4	1	1	4	49	1	0	0	
4	1	1	2	3	1	1	0	
4	1	1	1	2	1	47	1	
4	1	2	4	26	1	10	0	
4	1	1	2	19	1	3	0	
4	1	1	3	12	1	1	4	
4	1	3	5	50	1	1	18	
4	1	1	1	8	1	1	0	
4	1	1	2	11	1	12	0	
4	1	2	1	26	1	0	0	
4	1	1	1	9	1	39	6	
4	1	1	1	3	1	1	0	
4	1	2	2	20	1	0	0	
4	1	1	2	13	1	1	0	
4	1	3	4	42	1	2	0	
4	1	1	3	4	1	2	23	
4	1	2	1	2	1	11	8	
4	1	2	6	0	1	18	4	
4	1	2	3	9	1	33	1	
4	1	1	1	3	1	0	0	
4	1	1	4	5	1	0	49	
4	1	1	1	3	1	0	1	
4	1	1	4	3	1	1	0	
4	1	10	1	10	1	25	1	
4	1	2	2	6	1	9	0	
4	1	1	4	6	1	42	8	
4	1	1	10	19	1	9	0	
4	1	1	7	0	1	1	1	
4	1	3	6	29	1	3	5	
4	1	4	1	2	1	16	4	
4	1	1	1	2	1	1	0	
4	1	1	1	4	1	2	0	
4	1	1	8	1	1	11	0	
4	1	4	7	16	1	4	8	
4	1	1	8	2	1	0	0	
4	1	2	9	23	1	1	0	
4	1	1	4	5	1	2	24	
4	1	1	5	6	1	44	0	
4	1	3	8	29	1	42	29	
4	1	3	1	2	1	14	0	
4	1	1	6	8	1	35	43	
4	1	1	1	2	1	37	46	
4	1	1	3	20	1	1	0	
4	1	1	1	6	1	1	33	
4	1	1	1	8	1	2	7	
4	1	1	1	15	1	1	0	
4	1	2	1	16	1	12	4	
4	1	2	4	14	1	24	48	
4	1	1	3	23	1	38	0	
4	1	1	2	5	1	5	0	
4	1	1	2	6	1	1	0	
4	1	1	6	4	1	9	38	
4	1	1	2	8	1	19	0	
4	1	1	3	20	1	14	0	
4	1	2	7	26	1	0	1	
4	1	1	7	24	1	8	0	
4	1	1	1	6	1	11	0	
4	1	1	5	13	1	1	0	
4	1	1	1	9	1	2	2	
4	1	2	2	13	1	29	2	
4	1	1	2	4	1	2	0	
4	1	2	5	17	1	1	0	
4	1	2	1	9	1	26	0	
4	1	1	2	10	1	2	0	
4	1	1	2	40	1	8	0	
4	1	1	3	4	1	4	0	
4	1	1	3	8	1	1	32	
4	1	1	2	5	1	0	2	
4	1	1	1	18	1	11	34	
4	1	1	2	22	1	0	0	
4	1	1	5	4	1	6	0	
4	1	1	2	10	1	2	0	
4	1	1	1	1	1	29	0	
4	1	2	1	8	1	50	0	
4	1	3	3	20	1	0	1	
4	1	1	2	8	1	0	0	
4	1	1	4	9	1	1	3	
4	1	1	5	4	1	0	6	
4	1	2	3	8	1	1	0	
4	1	1	1	4	1	0	0	
4	1	1	1	4	1	2	5	
4	1	2	1	5	1	0	0	
4	1	1	1	5	1	2	9	
4	1	5	1	7	1	2	22	
4	1	2	4	5	1	20	2	
4	1	1	5	11	1	1	6	
4	1	1	7	0	1	17	0	
4	1	1	3	21	1	0	0	
4	1	1	3	10	1	0	14	
4	1	1	1	4	1	1	0	
4	1	1	1	11	1	28	0	
4	1	1	4	33	1	42	0	
4	1	3	8	44	1	3	0	
4	1	2	3	30	1	1	3	
4	1	1	3	8	1	1	0	
4	1	2	1	5	1	45	38	
4	1	3	1	4	1	0	0	
4	1	1	5	15	1	1	0	
4	1	2	4	16	1	1	0	
4	1	5	2	46	1	1	22	
4	1	1	1	11	1	5	0	
4	1	2	1	3	1	1	0	
4	1	1	2	7	1	10	1	
